@relation 'fin_table-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,7,8,9,10,6'

@attribute crop numeric
@attribute state {Orissa,'Andhra Pradesh',Rajasthan,Chhattisgarh,Gujarat,Haryana,'Madhya Pradesh','Tamil Nadu','Uttar Pradesh','Himachal Pradesh',Uttarakhand,Punjab,'Telangana ','Arunachal Pradesh','Jammu and Kashmir ',Kerala,Meghalaya}
@attribute district numeric
@attribute season numeric
@attribute year numeric
@attribute total_cost numeric
@attribute temp numeric
@attribute rainfall numeric
@attribute yield_ton_hect numeric

@data
14,'Uttar Pradesh',155,0,2014,86747.48,15.065,24.25,20.3571
14,'Uttar Pradesh',187,0,2014,86715.312,15.065,24.25,20.3571
14,'Uttar Pradesh',190,0,2014,44409.023,15.065,24.25,20.3636
14,'Andhra Pradesh',2,0,2012,77536.4,14.92,10.08,20.4745
14,'Uttar Pradesh',252,0,2014,63217.701,15.065,24.25,20.5
15,'Uttar Pradesh',173,0,2012,76262.2,14.92,6.4,20.587
15,'Uttar Pradesh',185,0,2014,134771,15.065,24.25,20.808
15,'Uttar Pradesh',255,0,2014,134771,15.065,24.25,20.8763
15,'Uttar Pradesh',163,0,2014,134771,15.065,24.25,21.1643
15,'Uttar Pradesh',184,0,2014,134771,15.065,24.25,21.1646
15,'Uttar Pradesh',160,0,2014,134771,15.065,24.25,21.1647
15,'Uttar Pradesh',188,0,2014,134771,15.065,24.25,21.1647
15,'Uttar Pradesh',166,0,2014,134771,15.065,24.25,21.1649
15,'Uttar Pradesh',161,0,2014,134771,15.065,24.25,21.165
15,'Uttar Pradesh',195,0,2014,134771,15.065,24.25,21.165
15,'Uttar Pradesh',204,0,2014,134771,15.065,24.25,21.165
15,Chhattisgarh,161,0,2014,134771,15.065,13.45,21.165
15,'Uttar Pradesh',179,0,2014,134771,15.065,24.25,21.1651
15,'Uttar Pradesh',182,0,2014,134771,15.065,24.25,21.1653
15,'Uttar Pradesh',177,0,2014,134771,15.065,24.25,21.1667
15,'Himachal Pradesh',177,0,2014,134771,15.065,92.25,21.1667
15,'Uttar Pradesh',190,0,2014,134771,15.065,24.25,21.1683
15,'Uttar Pradesh',178,0,2013,102689,15.305,17.38,21.262
14,'Uttar Pradesh',178,2,2014,86273.68,23.8,129.28,21.4737
15,'Uttar Pradesh',202,0,2012,76262.2,14.92,6.4,21.714
15,'Uttar Pradesh',198,0,2012,76262.2,14.92,6.4,21.7161
15,'Uttar Pradesh',252,0,2014,134771,15.065,24.25,21.7909
15,'Uttar Pradesh',176,0,2014,134771,15.065,24.25,21.8268
15,'Uttar Pradesh',202,0,2013,102689,15.305,17.38,21.842
15,'Uttar Pradesh',174,0,2013,102689,15.305,17.38,21.85
15,'Uttar Pradesh',174,0,2012,76262.2,14.92,6.4,21.884
15,'Uttar Pradesh',156,0,2014,134771,15.065,24.25,21.897
14,'Andhra Pradesh',3,0,2013,81304,15.305,8.65,22
14,'Andhra Pradesh',5,0,2013,81304,15.305,8.65,22
14,'Andhra Pradesh',10,0,2013,81304,15.305,8.65,22
15,'Uttar Pradesh',182,0,2012,76262.2,14.92,6.4,22.0804
15,'Uttar Pradesh',163,0,2012,76262.2,14.92,6.4,22.0805
15,'Uttar Pradesh',177,0,2012,76262.2,14.92,6.4,22.0806
15,'Himachal Pradesh',177,0,2012,76262.2,14.92,48.45,22.0806
15,Chhattisgarh,161,0,2012,76262.2,14.92,11.88,22.0808
15,'Uttar Pradesh',161,0,2012,76262.2,14.92,6.4,22.0808
15,'Uttar Pradesh',160,0,2012,76262.2,14.92,6.4,22.081
15,'Uttar Pradesh',184,0,2012,76262.2,14.92,6.4,22.081
15,'Uttar Pradesh',166,0,2012,76262.2,14.92,6.4,22.0811
15,'Uttar Pradesh',179,0,2012,76262.2,14.92,6.4,22.0812
15,'Uttar Pradesh',188,0,2012,76262.2,14.92,6.4,22.0812
15,'Uttar Pradesh',190,0,2012,76262.2,14.92,6.4,22.0841
14,'Andhra Pradesh',11,0,2013,81304,15.305,8.65,22.1604
15,'Uttar Pradesh',171,0,2014,134771,15.065,24.25,22.162
15,'Uttar Pradesh',176,0,2013,102689,15.305,17.38,22.328
15,Uttarakhand,212,0,2012,97196.441,14.92,23.58,22.4444
14,'Uttar Pradesh',192,0,2012,36472.564,14.92,6.4,22.75
14,'Uttar Pradesh',184,0,2012,34137.32,14.92,6.4,22.8333
14,'Uttar Pradesh',176,0,2012,34137.372,14.92,6.4,22.8571
14,'Uttar Pradesh',160,0,2012,34968.923,14.92,6.4,22.8676
14,'Uttar Pradesh',169,0,2012,47690.937,14.92,6.4,22.8696
14,'Uttar Pradesh',205,0,2012,38721.062,14.92,6.4,22.8696
14,'Uttar Pradesh',171,0,2012,37452.476,14.92,6.4,22.8714
14,'Uttar Pradesh',189,0,2012,45954.931,14.92,6.4,22.8718
14,'Uttar Pradesh',200,0,2012,38662.269,14.92,6.4,22.8718
14,'Uttar Pradesh',181,0,2012,37116.683,14.92,6.4,22.872
14,'Uttar Pradesh',198,0,2012,43598.232,14.92,6.4,22.872
14,'Uttar Pradesh',164,0,2012,34476.661,14.92,6.4,22.8721
14,'Uttar Pradesh',166,0,2012,34476.661,14.92,6.4,22.8727
14,'Uttar Pradesh',170,0,2012,42424.761,14.92,6.4,22.8731
14,'Uttar Pradesh',155,0,2012,36773.766,14.92,6.4,22.8736
14,'Uttar Pradesh',207,0,2012,38932.084,14.92,6.4,22.8737
14,'Uttar Pradesh',162,0,2012,34569.522,14.92,6.4,22.8738
14,'Uttar Pradesh',173,0,2012,38981.815,14.92,6.4,22.8742
14,'Uttar Pradesh',177,0,2012,34989.653,14.92,6.4,22.8742
14,'Himachal Pradesh',177,0,2012,77081.462,14.92,48.45,22.8742
14,'Uttar Pradesh',194,0,2012,35030.696,14.92,6.4,22.8743
14,'Uttar Pradesh',195,0,2012,34105.546,14.92,6.4,22.8745
14,'Uttar Pradesh',163,0,2012,34585.281,14.92,6.4,22.8746
14,'Uttar Pradesh',191,0,2012,37109.38,14.92,6.4,22.8747
14,'Uttar Pradesh',178,0,2012,33749.052,14.92,6.4,22.8748
14,Chhattisgarh,161,0,2012,16605.523,14.92,11.88,22.875
14,'Uttar Pradesh',158,0,2012,33332.367,14.92,6.4,22.875
14,'Uttar Pradesh',161,0,2012,33123.429,14.92,6.4,22.875
14,'Uttar Pradesh',172,0,2012,37930.297,14.92,6.4,22.875
14,'Uttar Pradesh',179,0,2012,36477.667,14.92,6.4,22.875
14,'Uttar Pradesh',186,0,2012,36292.128,14.92,6.4,22.875
14,'Uttar Pradesh',199,0,2012,42117.217,14.92,6.4,22.875
14,'Uttar Pradesh',201,0,2012,39801.829,14.92,6.4,22.875
14,'Uttar Pradesh',204,0,2012,37234.458,14.92,6.4,22.875
14,Rajasthan,199,0,2012,77081.462,14.92,0.28,22.875
14,'Uttar Pradesh',174,0,2012,37068.495,14.92,6.4,22.8752
14,'Uttar Pradesh',157,0,2012,33022.611,14.92,6.4,22.8753
14,'Uttar Pradesh',185,0,2012,35937.955,14.92,6.4,22.8754
14,'Uttar Pradesh',193,0,2012,34013.305,14.92,6.4,22.8759
14,'Uttar Pradesh',168,0,2012,42718.166,14.92,6.4,22.8761
14,'Uttar Pradesh',206,0,2012,37786.109,14.92,6.4,22.8761
14,'Uttar Pradesh',183,0,2012,33954.105,14.92,6.4,22.877
14,'Uttar Pradesh',182,0,2012,36970.72,14.92,6.4,22.8776
14,'Uttar Pradesh',159,0,2012,33332.367,14.92,6.4,22.878
14,'Uttar Pradesh',188,0,2012,47359.81,14.92,6.4,22.8786
14,'Uttar Pradesh',202,0,2012,25779.973,14.92,6.4,22.8786
14,'Uttar Pradesh',196,0,2012,33752.659,14.92,6.4,22.8788
14,'Uttar Pradesh',187,0,2012,43205.875,14.92,6.4,22.88
14,'Uttar Pradesh',165,0,2012,34476.661,14.92,6.4,22.8824
14,'Uttar Pradesh',203,0,2012,37447.749,14.92,6.4,22.8824
14,'Uttar Pradesh',175,0,2012,34618.145,14.92,6.4,22.8837
14,'Uttar Pradesh',180,0,2012,36930.369,14.92,6.4,22.8837
14,'Uttar Pradesh',197,0,2012,30788.956,14.92,6.4,22.8837
14,'Uttar Pradesh',156,0,2012,41613.608,14.92,6.4,22.8846
14,'Uttar Pradesh',190,0,2012,37083.592,14.92,6.4,22.8864
15,'Uttar Pradesh',156,0,2012,76262.2,14.92,6.4,22.889
14,Rajasthan,199,0,2013,28812.679,15.305,8.65,23
14,'Uttar Pradesh',167,0,2012,44254.127,14.92,6.4,23
14,'Uttar Pradesh',155,0,2013,28423.06,15.305,17.38,23
14,'Uttar Pradesh',156,0,2013,26124.485,15.305,17.38,23
14,'Uttar Pradesh',158,0,2013,25613.067,15.305,17.38,23
14,'Uttar Pradesh',159,0,2013,30395.786,15.305,17.38,23
14,'Uttar Pradesh',161,0,2013,30484.673,15.305,17.38,23
14,'Uttar Pradesh',160,0,2013,30335.585,15.305,17.38,23
14,'Uttar Pradesh',164,0,2013,30424.472,15.305,17.38,23
14,'Uttar Pradesh',165,0,2013,30424.472,15.305,17.38,23
14,'Uttar Pradesh',166,0,2013,30268.006,15.305,17.38,23
14,'Uttar Pradesh',167,0,2013,30268.006,15.305,17.38,23
14,'Uttar Pradesh',169,0,2013,30022.653,15.305,17.38,23
14,'Uttar Pradesh',170,0,2013,30268.006,15.305,17.38,23
14,'Uttar Pradesh',171,0,2013,30268.006,15.305,17.38,23
14,'Uttar Pradesh',172,0,2013,30268.006,15.305,17.38,23
14,'Uttar Pradesh',175,0,2013,30259.232,15.305,17.38,23
14,'Uttar Pradesh',177,0,2013,30268.006,15.305,17.38,23
14,'Uttar Pradesh',180,0,2013,30179.119,15.305,17.38,23
14,'Uttar Pradesh',181,0,2013,30179.119,15.305,17.38,23
14,'Uttar Pradesh',182,0,2013,30268.006,15.305,17.38,23
14,'Uttar Pradesh',184,0,2013,31496.212,15.305,17.38,23
14,'Uttar Pradesh',186,0,2013,31573.258,15.305,17.38,23
14,'Uttar Pradesh',187,0,2013,28727.315,15.305,17.38,23
14,'Uttar Pradesh',189,0,2013,28650.269,15.305,17.38,23
14,'Uttar Pradesh',190,0,2013,28650.269,15.305,17.38,23
14,'Uttar Pradesh',192,0,2013,28648.16,15.305,17.38,23
14,'Uttar Pradesh',193,0,2013,35535.565,15.305,17.38,23
14,'Uttar Pradesh',194,0,2013,35617.417,15.305,17.38,23
14,'Uttar Pradesh',196,0,2013,33061.528,15.305,17.38,23
14,'Uttar Pradesh',197,0,2013,20956.485,15.305,17.38,23
14,'Uttar Pradesh',199,0,2013,19922.602,15.305,17.38,23
14,'Uttar Pradesh',198,0,2013,21057.007,15.305,17.38,23
14,'Uttar Pradesh',200,0,2013,20956.485,15.305,17.38,23
14,'Uttar Pradesh',201,0,2013,20956.485,15.305,17.38,23
14,'Uttar Pradesh',203,0,2013,21057.007,15.305,17.38,23
14,'Uttar Pradesh',207,0,2013,20996.722,15.305,17.38,23
14,'Uttar Pradesh',252,0,2013,20896.2,15.305,17.38,23
14,'Uttar Pradesh',253,0,2013,20996.722,15.305,17.38,23
14,'Uttar Pradesh',254,0,2013,20896.2,15.305,17.38,23
14,Chhattisgarh,161,0,2013,77081.462,15.305,6.85,23
14,'Himachal Pradesh',177,0,2013,77081.462,15.305,90.98,23
14,'Uttar Pradesh',178,0,2013,30268.006,15.305,17.38,23.002
14,'Uttar Pradesh',185,0,2013,31496.212,15.305,17.38,23.0023
14,'Uttar Pradesh',157,0,2013,25613.067,15.305,17.38,23.0028
14,'Uttar Pradesh',204,0,2013,21057.007,15.305,17.38,23.0031
14,'Uttar Pradesh',174,0,2013,30268.006,15.305,17.38,23.0033
14,'Uttar Pradesh',191,0,2013,28518.384,15.305,17.38,23.0034
14,'Uttar Pradesh',173,0,2013,30227.064,15.305,17.38,23.0035
14,'Uttar Pradesh',195,0,2013,35616.22,15.305,17.38,23.0035
14,'Uttar Pradesh',162,0,2013,30424.472,15.305,17.38,23.0036
14,'Uttar Pradesh',202,0,2013,20864.032,15.305,17.38,23.0043
14,'Uttar Pradesh',183,0,2013,30268.006,15.305,17.38,23.0045
14,'Uttar Pradesh',168,0,2013,30268.006,15.305,17.38,23.0046
14,'Uttar Pradesh',206,0,2013,20896.2,15.305,17.38,23.0047
14,'Uttar Pradesh',179,0,2013,29719.774,15.305,17.38,23.0051
14,'Uttar Pradesh',163,0,2013,30424.472,15.305,17.38,23.0054
14,'Uttar Pradesh',205,0,2013,20896.2,15.305,17.38,23.0074
14,'Uttar Pradesh',188,0,2013,28650.269,15.305,17.38,23.0085
15,'Uttar Pradesh',253,0,2013,102689,15.305,17.38,23.077
15,'Uttar Pradesh',173,0,2014,134771,15.065,24.25,23.114
15,'Uttar Pradesh',196,0,2013,102689,15.305,17.38,23.1218
15,'Uttar Pradesh',200,0,2013,102689,15.305,17.38,23.122
15,'Uttar Pradesh',167,0,2013,102689,15.305,17.38,23.1224
15,'Uttar Pradesh',207,0,2014,134771,15.065,24.25,23.156
15,'Uttar Pradesh',203,0,2013,102689,15.305,17.38,23.3885
15,'Uttar Pradesh',187,0,2013,102689,15.305,17.38,23.3889
14,'Andhra Pradesh',2,0,2014,31171.561,15.065,4.28,23.4308
15,'Uttar Pradesh',155,0,2012,76262.2,14.92,6.4,23.49
15,'Uttar Pradesh',194,0,2012,76262.2,14.92,6.4,23.505
15,'Uttar Pradesh',191,0,2012,76262.2,14.92,6.4,23.602
15,'Uttar Pradesh',155,0,2014,134771,15.065,24.25,23.989
15,'Uttar Pradesh',173,0,2013,102689,15.305,17.38,24.288
15,'Uttar Pradesh',190,0,2013,102689,15.305,17.38,24.3509
15,'Uttar Pradesh',184,0,2013,102689,15.305,17.38,24.3511
15,'Uttar Pradesh',177,0,2013,102689,15.305,17.38,24.3514
15,'Himachal Pradesh',177,0,2013,102689,15.305,90.98,24.3514
15,'Uttar Pradesh',188,0,2013,102689,15.305,17.38,24.3517
15,'Uttar Pradesh',179,0,2013,102689,15.305,17.38,24.3518
15,'Uttar Pradesh',161,0,2013,102689,15.305,17.38,24.3519
15,'Uttar Pradesh',204,0,2013,102689,15.305,17.38,24.3519
15,Chhattisgarh,161,0,2013,102689,15.305,6.85,24.3519
15,'Uttar Pradesh',163,0,2013,102689,15.305,17.38,24.352
15,'Uttar Pradesh',166,0,2013,102689,15.305,17.38,24.3521
15,'Uttar Pradesh',160,0,2013,102689,15.305,17.38,24.3522
15,'Uttar Pradesh',195,0,2013,102689,15.305,17.38,24.3523
15,'Uttar Pradesh',182,0,2013,102689,15.305,17.38,24.3524
15,'Uttar Pradesh',205,0,2012,76262.2,14.92,6.4,24.3535
15,'Uttar Pradesh',172,0,2012,76262.2,14.92,6.4,24.3536
15,'Uttar Pradesh',176,0,2012,76262.2,14.92,6.4,24.633
15,'Uttar Pradesh',252,0,2013,102689,15.305,17.38,24.7101
15,'Uttar Pradesh',159,0,2013,102689,15.305,17.38,24.7699
15,'Uttar Pradesh',162,0,2013,102689,15.305,17.38,24.7701
15,'Uttar Pradesh',193,0,2013,102689,15.305,17.38,24.7703
15,'Uttar Pradesh',194,0,2013,102689,15.305,17.38,24.8561
15,'Uttar Pradesh',175,0,2014,134771,15.065,24.25,24.877
14,Gujarat,45,0,2012,103962,14.92,0.03,24.9216
14,Gujarat,48,2,2012,103962,23.675,176.68,25
15,'Uttar Pradesh',165,0,2013,102689,15.305,17.38,25.0629
15,'Uttar Pradesh',170,0,2013,102689,15.305,17.38,25.086
15,'Uttar Pradesh',170,0,2014,134771,15.065,24.25,25.313
15,'Uttar Pradesh',155,0,2013,102689,15.305,17.38,25.358
14,'Andhra Pradesh',10,0,2012,77536.4,14.92,10.08,25.5993
14,'Andhra Pradesh',5,0,2012,77536.4,14.92,10.08,25.6
14,'Andhra Pradesh',11,0,2012,77536.4,14.92,10.08,25.6005
14,'Andhra Pradesh',3,0,2012,77536.4,14.92,10.08,25.6053
15,'Uttar Pradesh',196,0,2012,76262.2,14.92,6.4,25.617
15,'Uttar Pradesh',198,0,2014,134771,15.065,24.25,25.733
14,'Telangana ',13,0,2012,25565.232,14.92,1.73,25.9709
15,'Uttar Pradesh',254,0,2013,102689,15.305,17.38,26.0621
15,'Uttar Pradesh',197,0,2013,102689,15.305,17.38,26.0629
15,'Uttar Pradesh',201,0,2013,102689,15.305,17.38,26.0637
15,'Uttar Pradesh',167,0,2012,76262.2,14.92,6.4,26.1101
15,'Uttar Pradesh',200,0,2012,76262.2,14.92,6.4,26.1104
15,'Uttar Pradesh',175,0,2012,76262.2,14.92,6.4,26.332
15,'Uttar Pradesh',192,0,2014,134771,15.065,24.25,26.369
15,'Uttar Pradesh',191,0,2014,134771,15.065,24.25,26.88
14,Gujarat,45,2,2012,103962,23.675,176.68,27
15,'Uttar Pradesh',158,0,2014,134771,15.065,24.25,27.038
15,'Uttar Pradesh',165,0,2012,76262.2,14.92,6.4,27.1559
14,'Telangana ',12,0,2012,25488.626,14.92,1.73,27.2857
15,'Uttar Pradesh',193,0,2012,76262.2,14.92,6.4,27.3008
15,'Uttar Pradesh',162,0,2012,76262.2,14.92,6.4,27.301
15,'Uttar Pradesh',159,0,2012,76262.2,14.92,6.4,27.3011
14,'Telangana ',21,0,2012,25565.232,14.92,1.73,27.3035
14,'Telangana ',7,0,2012,25336.294,14.92,1.73,27.3049
14,'Telangana ',4,0,2012,25566.112,14.92,1.73,27.3056
15,'Uttar Pradesh',156,0,2013,102689,15.305,17.38,27.385
14,Gujarat,47,2,2012,103962,23.675,176.68,27.7857
14,'Andhra Pradesh',6,0,2012,77536.4,14.92,10.08,27.8301
15,'Uttar Pradesh',170,0,2012,76262.2,14.92,6.4,27.933
15,'Uttar Pradesh',171,0,2013,102689,15.305,17.38,28.251
15,'Uttar Pradesh',187,0,2012,76262.2,14.92,6.4,28.5494
15,'Uttar Pradesh',203,0,2012,76262.2,14.92,6.4,28.5494
14,Gujarat,33,2,2012,103962,23.675,176.68,28.6393
1,Orissa,124,0,2014,25145.323,15.065,10.9,28.675
15,'Uttar Pradesh',175,0,2013,102689,15.305,17.38,28.774
15,'Uttar Pradesh',191,0,2013,102689,15.305,17.38,28.787
15,'Uttar Pradesh',192,0,2013,102689,15.305,17.38,28.968
14,'Andhra Pradesh',6,0,2014,29825.641,15.065,4.28,29.0661
14,Gujarat,32,0,2012,103962,14.92,0.03,29.1667
14,Gujarat,39,0,2012,103962,14.92,0.03,29.381
14,Gujarat,220,0,2012,103962,14.92,0.03,29.4211
14,Gujarat,47,0,2012,103962,14.92,0.03,29.8684
15,'Uttar Pradesh',158,0,2012,76262.2,14.92,6.4,29.8751
14,Gujarat,48,0,2012,103962,14.92,0.03,29.9167
14,Gujarat,40,0,2012,103962,14.92,0.03,30
14,Gujarat,33,0,2012,103962,14.92,0.03,30.0095
14,Gujarat,34,0,2012,103962,14.92,0.03,30.25
14,'Telangana ',9,0,2012,25641.838,14.92,1.73,30.3771
15,'Uttar Pradesh',192,0,2012,76262.2,14.92,6.4,30.501
14,Gujarat,38,0,2012,103962,14.92,0.03,30.6667
15,'Uttar Pradesh',165,0,2014,134771,15.065,24.25,30.7963
14,Gujarat,36,0,2012,103962,14.92,0.03,31
14,Gujarat,42,0,2012,103962,14.92,0.03,31
15,'Uttar Pradesh',158,0,2013,102689,15.305,17.38,31.001
15,'Uttar Pradesh',185,0,2013,102689,15.305,17.38,31.486
14,Gujarat,44,0,2012,103962,14.92,0.03,33
15,'Uttar Pradesh',202,0,2014,134771,15.065,24.25,33.934
1,Orissa,238,0,2013,22401.72,15.305,3.3,34.8
1,'Uttar Pradesh',184,1,2013,86125.8,23.0075,162.93,37.1535
1,'Uttar Pradesh',163,1,2013,86125.8,23.0075,162.93,37.1538
1,'Uttar Pradesh',190,1,2013,86125.8,23.0075,162.93,37.154
1,'Uttar Pradesh',177,1,2013,86125.8,23.0075,162.93,37.1541
1,'Uttar Pradesh',182,1,2013,86125.8,23.0075,162.93,37.1541
1,'Himachal Pradesh',177,1,2013,86125.8,23.0075,134.1,37.1541
1,'Uttar Pradesh',188,1,2013,86125.8,23.0075,162.93,37.1622
1,Orissa,130,0,2014,28673.296,15.065,10.9,38.15
1,'Uttar Pradesh',162,1,2012,88650.3,22.51,138.83,39.896
1,'Uttar Pradesh',182,1,2014,97917.1,22.7575,136,40.1579
1,'Uttar Pradesh',184,1,2014,97917.1,22.7575,136,40.1587
1,'Uttar Pradesh',188,1,2014,97917.1,22.7575,136,40.1607
1,'Uttar Pradesh',184,1,2012,88650.3,22.51,138.83,40.5766
1,'Uttar Pradesh',182,1,2012,88650.3,22.51,138.83,40.5769
1,'Uttar Pradesh',188,1,2012,88650.3,22.51,138.83,40.5779
1,Orissa,130,0,2012,16301.176,14.92,14.6,44.1688
1,'Uttar Pradesh',193,1,2012,88650.3,22.51,138.83,44.588
1,'Uttar Pradesh',163,1,2014,97917.1,22.7575,136,44.6685
1,'Uttar Pradesh',177,1,2014,97917.1,22.7575,136,44.669
1,'Himachal Pradesh',177,1,2014,97917.1,22.7575,113.55,44.669
1,'Uttar Pradesh',190,1,2014,97917.1,22.7575,136,44.6691
1,Orissa,125,0,2012,16518.978,14.92,14.6,45.0509
1,'Uttar Pradesh',191,1,2013,86125.8,23.0075,162.93,45.3514
1,'Uttar Pradesh',192,1,2013,86125.8,23.0075,162.93,45.3516
1,'Uttar Pradesh',155,1,2013,86125.8,23.0075,162.93,45.3535
1,'Uttar Pradesh',175,1,2013,86125.8,23.0075,162.93,45.3546
1,'Uttar Pradesh',178,1,2012,88650.3,22.51,138.83,45.924
1,'Uttar Pradesh',178,1,2013,86125.8,23.0075,162.93,46.124
1,Orissa,122,0,2013,25053.242,15.305,3.3,46.3167
1,'Uttar Pradesh',191,1,2012,88650.3,22.51,138.83,47.4745
1,'Uttar Pradesh',155,1,2012,88650.3,22.51,138.83,47.4757
1,'Uttar Pradesh',192,1,2012,88650.3,22.51,138.83,47.4761
1,'Uttar Pradesh',175,1,2012,88650.3,22.51,138.83,47.4783
1,'Uttar Pradesh',193,1,2013,86125.8,23.0075,162.93,47.868
1,'Uttar Pradesh',192,1,2014,97917.1,22.7575,136,47.9915
1,'Uttar Pradesh',155,1,2014,97917.1,22.7575,136,47.9922
1,'Uttar Pradesh',191,1,2014,97917.1,22.7575,136,47.9927
1,'Uttar Pradesh',175,1,2014,97917.1,22.7575,136,47.9935
1,'Uttar Pradesh',162,1,2013,86125.8,23.0075,162.93,48.0279
1,'Uttar Pradesh',163,1,2012,88650.3,22.51,138.83,48.1041
1,'Uttar Pradesh',177,1,2012,88650.3,22.51,138.83,48.105
1,'Himachal Pradesh',177,1,2012,88650.3,22.51,164.58,48.105
1,'Uttar Pradesh',190,1,2012,88650.3,22.51,138.83,48.1052
1,'Uttar Pradesh',161,1,2014,97917.1,22.7575,136,48.284
1,Chhattisgarh,161,1,2014,97917.1,22.7575,268.75,48.284
1,Orissa,119,0,2012,16674.053,14.92,14.6,48.3558
1,'Uttar Pradesh',178,1,2014,97917.1,22.7575,136,48.576
1,'Uttar Pradesh',159,1,2012,88650.3,22.51,138.83,48.928
1,Orissa,128,0,2014,30132.448,15.065,10.9,49.25
1,'Uttar Pradesh',207,1,2012,88650.3,22.51,138.83,49.7705
1,'Uttar Pradesh',168,1,2012,88650.3,22.51,138.83,49.7715
1,'Uttar Pradesh',161,1,2013,86125.8,23.0075,162.93,50.44
1,Chhattisgarh,161,1,2013,86125.8,23.0075,269.3,50.44
1,'Uttar Pradesh',169,1,2012,88650.3,22.51,138.83,50.568
1,Chhattisgarh,161,1,2012,88650.3,22.51,284.48,50.728
1,'Uttar Pradesh',161,1,2012,88650.3,22.51,138.83,50.728
1,'Uttar Pradesh',193,1,2014,97917.1,22.7575,136,51.224
1,'Uttar Pradesh',168,1,2013,86125.8,23.0075,162.93,51.5435
1,'Uttar Pradesh',207,1,2013,86125.8,23.0075,162.93,51.5441
1,Orissa,125,0,2014,25136.321,15.065,10.9,52
1,'Uttar Pradesh',162,1,2014,97917.1,22.7575,136,52.008
1,Orissa,122,0,2012,16342.355,14.92,14.6,52.319
1,'Uttar Pradesh',183,1,2012,88650.3,22.51,138.83,52.64
1,Orissa,1,0,2012,16077.591,14.92,14.6,52.8
1,Orissa,120,0,2012,16403.312,14.92,14.6,53.8867
1,'Uttar Pradesh',160,1,2013,86125.8,23.0075,162.93,53.936
1,Orissa,133,0,2012,27426.665,14.92,14.6,54.23
1,'Uttar Pradesh',204,1,2013,86125.8,23.0075,162.93,54.2432
1,'Uttar Pradesh',195,1,2013,86125.8,23.0075,162.93,54.2438
1,'Uttar Pradesh',205,1,2014,97917.1,22.7575,136,54.572
1,'Uttar Pradesh',168,1,2014,97917.1,22.7575,136,55.0828
1,Orissa,125,0,2013,21758.858,15.305,3.3,55.4301
1,Orissa,122,0,2014,37379.41,15.065,10.9,55.54
1,'Uttar Pradesh',204,1,2012,88650.3,22.51,138.83,55.6505
1,'Uttar Pradesh',195,1,2012,88650.3,22.51,138.83,55.6523
1,'Uttar Pradesh',183,1,2013,86125.8,23.0075,162.93,55.86
1,'Uttar Pradesh',199,1,2012,88650.3,22.51,138.83,55.8745
1,Rajasthan,199,1,2012,88650.3,22.51,75.25,55.8745
1,'Uttar Pradesh',186,1,2012,88650.3,22.51,138.83,55.8749
1,'Uttar Pradesh',174,1,2012,88650.3,22.51,138.83,55.8751
1,'Uttar Pradesh',157,1,2012,88650.3,22.51,138.83,55.8753
1,'Uttar Pradesh',164,1,2012,88650.3,22.51,138.83,55.908
1,'Uttar Pradesh',189,1,2012,88650.3,22.51,138.83,55.908
1,'Uttar Pradesh',160,1,2014,97917.1,22.7575,136,55.968
1,'Uttar Pradesh',166,1,2012,88650.3,22.51,138.83,56.084
1,'Uttar Pradesh',196,1,2012,88650.3,22.51,138.83,56.1
1,'Uttar Pradesh',181,1,2012,88650.3,22.51,138.83,56.412
1,'Uttar Pradesh',203,1,2012,88650.3,22.51,138.83,56.5
1,'Uttar Pradesh',169,1,2014,97917.1,22.7575,136,56.58
1,Orissa,119,0,2014,33210.927,15.065,10.9,56.6914
1,'Uttar Pradesh',201,1,2012,88650.3,22.51,138.83,57.016
1,'Uttar Pradesh',183,1,2014,97917.1,22.7575,136,57.364
1,'Uttar Pradesh',159,1,2014,97917.1,22.7575,136,57.532
1,'Uttar Pradesh',165,1,2012,88650.3,22.51,138.83,57.636
1,'Uttar Pradesh',167,1,2012,88650.3,22.51,138.83,57.688
1,'Uttar Pradesh',179,1,2014,97917.1,22.7575,136,57.708
1,Orissa,120,0,2014,33210.927,15.065,10.9,57.87
1,'Uttar Pradesh',180,1,2012,88650.3,22.51,138.83,57.876
1,'Uttar Pradesh',171,1,2012,88650.3,22.51,138.83,57.9673
1,'Uttar Pradesh',158,1,2012,88650.3,22.51,138.83,57.9684
1,'Uttar Pradesh',185,1,2012,88650.3,22.51,138.83,57.969
1,'Uttar Pradesh',181,1,2014,97917.1,22.7575,136,58.092
1,'Uttar Pradesh',159,1,2013,86125.8,23.0075,162.93,58.1
1,'Uttar Pradesh',200,1,2012,88650.3,22.51,138.83,58.18
1,Orissa,127,0,2014,25087.272,15.065,10.9,58.4
1,'Uttar Pradesh',167,1,2013,86125.8,23.0075,162.93,58.472
1,'Uttar Pradesh',170,1,2012,88650.3,22.51,138.83,58.4762
1,'Uttar Pradesh',200,1,2013,86125.8,23.0075,162.93,58.8
1,Orissa,119,0,2013,25053.242,15.305,3.3,58.8
1,'Uttar Pradesh',172,1,2012,88650.3,22.51,138.83,58.932
1,Orissa,127,0,2012,16360.366,14.92,14.6,59
1,'Uttar Pradesh',202,1,2012,88650.3,22.51,138.83,59.172
1,'Uttar Pradesh',198,1,2014,97917.1,22.7575,136,59.248
